"SAAP4","Saxifraga apetala"
"SAAP3","Saxifraga aprica"
"SABR6","Saxifraga bronchialis"
"SABRA2","Saxifraga bronchialis ssp. austromontana"
"SABRV2","Saxifraga bronchialis ssp. vespertina"
"SABR7","Saxifraga bryophora"
"SABRB3","Saxifraga bryophora var. bryophora"
"SABRT","Saxifraga bryophora var. tobiasiae"
"SACA50","Saxifraga caespitosa"
"SACAC4","Saxifraga caespitosa ssp. caespitosa"
"SACAD2","Saxifraga caespitosa ssp. delicatula"
"SACAM2","Saxifraga caespitosa ssp. monticola"
"SACAS5","Saxifraga caespitosa ssp. subgemmifera"
"SACA18","Saxifraga californica"
"SACA19","Saxifraga careyana"
"SACA20","Saxifraga caroliniana"
"SACE2","Saxifraga cernua"
"SACH4","Saxifraga chrysantha"
"SAER3","Saxifraga eriophora"
"SAFE","Saxifraga ferruginea"
"SAFEF","Saxifraga ferruginea var. ferruginea"
"SAFEV","Saxifraga ferruginea var. vreelandii"
"SAFL6","Saxifraga flagellaris"
"SAFLC","Saxifraga flagellaris ssp. crandallii"
"SAFO4","Saxifraga foliolosa"
"SAGO2","Saxifraga gormanii"
"SAHI5","Saxifraga hieraciifolia"
"SAHIH","Saxifraga hieraciifolia var. hieraciifolia"
"SAHI3","Saxifraga hirculus"
"SAHIH2","Saxifraga hirculus ssp. hirculus"
"SAHI7","Saxifraga hitchcockiana"
"SAHO4","Saxifraga howellii"
"SAHY","Saxifraga hyperborea"
"SAID","Saxifraga idahoensis"
"SAIN4","Saxifraga integrifolia"
"SALY3","Saxifraga lyallii"
"SALYH","Saxifraga lyallii ssp. hultenii"
"SALYL","Saxifraga lyallii ssp. lyallii"
"SAMA5","Saxifraga marshallii"
"SAME7","Saxifraga mertensiana"
"SAMI5","Saxifraga michauxii"
"SAMI6","Saxifraga micranthidifolia"
"SANE3","Saxifraga nelsoniana"
"SANEC2","Saxifraga nelsoniana ssp. cascadensis"
"SANEP","Saxifraga nelsoniana ssp. pacifica"
"SANEP2","Saxifraga nelsoniana ssp. porsildiana"
"SANI5","Saxifraga nidifica"
"SANIC2","Saxifraga nidifica var. claytoniifolia"
"SANIN","Saxifraga nidifica var. nidifica"
"SANU3","Saxifraga nuttallii"
"SAOC4","Saxifraga occidentalis"
"SAOD2","Saxifraga odontoloma"
"SAOP","Saxifraga oppositifolia"
"SAOPO","Saxifraga oppositifolia ssp. oppositifolia"
"SAOR2","Saxifraga oregana"
"SAPA13","Saxifraga palmeri"
"SAPA14","Saxifraga paniculata"
"SAPAN","Saxifraga paniculata ssp. neogaea"
"SAPE8","Saxifraga pensylvanica"
"SARH2","Saxifraga rhomboidea"
"SARI8","Saxifraga rivularis"
"SARU7","Saxifraga rufidula"
"SASU6","Saxifraga subapetala"
"SATE5","Saxifraga tempestiva"
"SATE4","Saxifraga texana"
"SATI3","Saxifraga tischii"
"SATO2","Saxifraga tolmiei"
"SATR5","Saxifraga tricuspidata"
"SAVI5","Saxifraga virginiensis"
"SAVIS","Saxifraga virginiensis var. subintegra"
"SAVIV","Saxifraga virginiensis var. virginiensis"
"SAFR5","Saxifragopsis fragarioides"
"SCSC15","Scabrethia scabra"
"SCSCA2","Scabrethia scabra ssp. attenuata"
"SCSCC","Scabrethia scabra ssp. canescens"
"SCSCS5","Scabrethia scabra ssp. scabra"
"SCPL","Scaevola plumieri"
"SCSE6","Scaevola sericea"
"SCSES","Scaevola sericea var. sericea"
"SCSET","Scaevola sericea var. taccada"
"SCCU4","Schaefferia cuneifolia"
"SCFR","Schaefferia frutescens"
"SCPA","Schedonnardus paniculatus"
"SCAS","Schedonorus Ãaschersonianus"
"SCPA2","Scheuchzeria palustris"
"SCPAA3","Scheuchzeria palustris ssp. americana"
"SCAR8","Schiedeella arizonica"
"SCGL7","Schisandra glabra"
"SCIN3","Schistophragma intermedia"
"SCPU","Schizachne purpurascens"
"SCCI2","Schizachyrium cirratum"
"SCLI11","Schizachyrium littorale"
"SCMA3","Schizachyrium maritimum"
"SCNI2","Schizachyrium niveum"
"SCRH","Schizachyrium rhizomatum"
"SCSA","Schizachyrium sanguineum"
"SCSAH","Schizachyrium sanguineum var. hirtiflorum"
"SCSAS","Schizachyrium sanguineum var. sanguineum"
"SCSC","Schizachyrium scoparium"
"SCSCD","Schizachyrium scoparium var. divergens"
"SCSCS","Schizachyrium scoparium var. scoparium"
"SCSCS3","Schizachyrium scoparium var. stoloniferum"
"SCSP4","Schizachyrium spadiceum"
"SCTE5","Schizachyrium tenerum"
"SCPU2","Schizaea pusilla"
"SCAN","Schkuhria anthemoidea"
"SCANW","Schkuhria anthemoidea var. wrightii"
"SCMU6","Schkuhria multiflora"
"SCPI3","Schkuhria pinnata"
"SCPIG","Schkuhria pinnata var. guatemalensis"
"SCDU","Schoenocaulon dubium"
"SCTE2","Schoenocaulon texanum"
"SCAR5","Schoenocrambe argillacea"
"SCBA80","Schoenocrambe barnebyi"
"SCLI12","Schoenocrambe linearifolia"
"SCLI","Schoenocrambe linifolia"
"SCAL5","Schoenolirion albiflorum"
"SCCR","Schoenolirion croceum"
"SCWR3","Schoenolirion wrightii"
"SCER6","Schoenoplectiella erecta"
"SCERR2","Schoenoplectiella erecta ssp. raynalii"
"SCHA10","Schoenoplectiella hallii"
"SCMA11","Schoenoplectiella Ãmagrathii"
"SCPU14","Schoenoplectiella purshiana"
"SCSA11","Schoenoplectiella saximontana"
"SCSM3","Schoenoplectiella smithii"
"SCAC3","Schoenoplectus acutus"
"SCACA","Schoenoplectus acutus var. acutus"
"SCACO2","Schoenoplectus acutus var. occidentalis"
"SCAM6","Schoenoplectus americanus"
"SCCA11","Schoenoplectus californicus"
"SCCA25","Schoenoplectus Ãcarinatus"
"SCCO20","Schoenoplectus Ãcontortus"
"SCDE6","Schoenoplectus deltarum"
"SCET2","Schoenoplectus etuberculatus"
"SCFL11","Schoenoplectus fluviatilis"
"SCHE5","Schoenoplectus heterochaetus"
"SCMA8","Schoenoplectus maritimus"
"SCNO5","Schoenoplectus novae-angliae"
"SCOB10","Schoenoplectus Ãoblongus"
"SCPU10","Schoenoplectus pungens"
"SCPUB","Schoenoplectus pungens var. badius"
"SCPUL4","Schoenoplectus pungens var. longispicatus"
"SCPUP5","Schoenoplectus pungens var. pungens"
"SCRO5","Schoenoplectus robustus"
"SCST10","Schoenoplectus Ãsteinmetzii"
"SCSU10","Schoenoplectus subterminalis"
"SCTA2","Schoenoplectus tabernaemontani"
"SCTO3","Schoenoplectus torreyi"
"SCNI","Schoenus nigricans"
"SCSC3","Schoepfia schreberi"
"SCAM","Schwalbea americana"
"SCAN5","Scirpus ancistrochaetus"
"SCAT4","Scirpus atrocinctus"
"SCAT2","Scirpus atrovirens"
"SCCO","Scirpus congdonii"
"SCCY","Scirpus cyperinus"
"SCDI","Scirpus diffusus"
"SCDI2","Scirpus divaricatus"
"SCEX","Scirpus expansus"
"SCFL2","Scirpus flaccidifolius"
"SCGE2","Scirpus georgianus"
"SCHA3","Scirpus hattorianus"
"SCLI5","Scirpus lineatus"
"SCLO","Scirpus longii"
"SCMI2","Scirpus microcarpus"
"SCNE","Scirpus nevadensis"
"SCPA8","Scirpus pallidus"
"SCPE2","Scirpus Ãpeckii"
"SCPE3","Scirpus pedicellatus"
"SCPE4","Scirpus pendulus"
"SCPO2","Scirpus polyphyllus"
"SCBA2","Scleria baldwinii"
"SCCI","Scleria ciliata"
"SCCIC","Scleria ciliata var. ciliata"
"SCCIG","Scleria ciliata var. glabra"
"SCGE","Scleria georgiana"
"SCHI3","Scleria hirtella"
"SCLI3","Scleria lithosperma"
"SCMI4","Scleria minor"
"SCMU8","Scleria muehlenbergii"
"SCOL2","Scleria oligantha"
"SCPA5","Scleria pauciflora"
"SCPAC","Scleria pauciflora var. caroliniana"
"SCPAC2","Scleria pauciflora var. curtissii"
"SCPAP2","Scleria pauciflora var. pauciflora"
"SCRE","Scleria reticularis"
"SCTR","Scleria triglomerata"
"SCVE2","Scleria verticillata"
"SCBR11","Sclerocactus brevihamatus"
"SCBRB2","Sclerocactus brevihamatus ssp. brevihamatus"
"SCBRT","Sclerocactus brevihamatus ssp. tobuschii"
"SCBR12","Sclerocactus brevispinus"
"SCGL3","Sclerocactus glaucus"
"SCME4","Sclerocactus mesae-verdae"
"SCNY","Sclerocactus nyensis"
"SCPA10","Sclerocactus papyracanthus"
"SCPA9","Sclerocactus parviflorus"
"SCPAH","Sclerocactus parviflorus ssp. havasupaiensis"
"SCPAI2","Sclerocactus parviflorus ssp. intermedius"
"SCPAP","Sclerocactus parviflorus ssp. parviflorus"
"SCPAT","Sclerocactus parviflorus ssp. terrae-canyonae"
"SCPO4","Sclerocactus polyancistrus"
"SCPU6","Sclerocactus pubispinus"
"SCSC4","Sclerocactus scheeri"
"SCSI3","Sclerocactus sileri"
"SCSP2","Sclerocactus spinosior"
"SCSPB","Sclerocactus spinosior ssp. blainei"
"SCSPS2","Sclerocactus spinosior ssp. spinosior"
"SCUN4","Sclerocactus uncinatus"
"SCUNW","Sclerocactus uncinatus var. wrightii"
"SCWE","Sclerocactus wetlandicus"
"SCWH","Sclerocactus whipplei"
"SCWR","Sclerocactus wrightiae"
"SCUN2","Sclerocarpus uniserialis"
"SCUNA","Sclerocarpus uniserialis var. austrotexanus"
"SCUNU","Sclerocarpus uniserialis var. uniserialis"
"SCUN3","Sclerolepis uniflora"
"SCDI5","Sclerolinon digynum"
"SCBR2","Scleropogon brevifolius"
"SCBI","Scoliopus bigelovii"
"SCHA2","Scoliopus hallii"
"SCFE","Scolochloa festucacea"
"SCDU3","Scoparia dulcis"
"SCRI2","Scopulophila rixfordii"
"SCBO","Scribneria bolanderi"
"SCAT3","Scrophularia atrata"
"SCCA2","Scrophularia californica"
"SCCAC","Scrophularia californica ssp. californica"
"SCCAF2","Scrophularia californica ssp. floribunda"
"SCDE","Scrophularia desertorum"
"SCLA5","Scrophularia laevis"
"SCLA","Scrophularia lanceolata"
"SCMA7","Scrophularia macrantha"
"SCMA2","Scrophularia marilandica"
"SCMO4","Scrophularia montana"
"SCNO2","Scrophularia nodosa"
"SCOR","Scrophularia oregana"
"SCPA6","Scrophularia parviflora"
"SCVI","Scrophularia villosa"
"SCAL2","Scutellaria alabamensis"
"SCAL3","Scutellaria altamaha"
"SCAN3","Scutellaria angustifolia"
"SCANA2","Scutellaria angustifolia ssp. angustifolia"
"SCANM","Scutellaria angustifolia ssp. micrantha"
"SCAN4","Scutellaria antirrhinoides"
"SCAR3","Scutellaria arenicola"
"SCAR4","Scutellaria arguta"
"SCBO2","Scutellaria bolanderi"
"SCBOA","Scutellaria bolanderi ssp. austromontana"
"SCBOB","Scutellaria bolanderi ssp. bolanderi"
"SCBR3","Scutellaria brittonii"
"SCBU","Scutellaria bushii"
"SCCA3","Scutellaria californica"
"SCCA4","Scutellaria cardiophylla"
"SCCH2","Scutellaria Ãchurchilliana"
"SCDR2","Scutellaria drummondii"
"SCDRD","Scutellaria drummondii var. drummondii"
"SCDRE","Scutellaria drummondii var. edwardsiana"
"SCDRR","Scutellaria drummondii var. runyonii"
"SCEL","Scutellaria elliptica"
"SCELE","Scutellaria elliptica var. elliptica"
"SCELH","Scutellaria elliptica var. hirsuta"
"SCFL4","Scutellaria floridana"
"SCGA","Scutellaria galericulata"
"SCGL4","Scutellaria glabriuscula"
"SCHA6","Scutellaria havanensis"
"SCIN","Scutellaria incana"
"SCINA","Scutellaria incana var. australis"
"SCINI2","Scutellaria incana var. incana"
"SCINP","Scutellaria incana var. punctata"
"SCIN2","Scutellaria integrifolia"
"SCLA4","Scutellaria laevis"
"SCLA2","Scutellaria lateriflora"
"SCLAL2","Scutellaria lateriflora var. lateriflora"
"SCMI6","Scutellaria microphylla"
"SCMO6","Scutellaria montana"
"SCMU4","Scutellaria multiglandulosa"
"SCMU2","Scutellaria muriculata"
"SCNA","Scutellaria nana"
"SCNE2","Scutellaria nervosa"
"SCOC2","Scutellaria ocmulgee"
"SCOV","Scutellaria ovata"
"SCOVB","Scutellaria ovata ssp. bracteata"
"SCOVC2","Scutellaria ovata ssp. cuthbertii"
"SCOVM","Scutellaria ovata ssp. mexicana"
"SCOVO","Scutellaria ovata ssp. ovata"
"SCOVP","Scutellaria ovata ssp. pseudoarguta"
"SCOVR","Scutellaria ovata ssp. rugosa"
"SCOVR2","Scutellaria ovata ssp. rupestris"
"SCOVV2","Scutellaria ovata ssp. venosa"
"SCOVV3","Scutellaria ovata ssp. virginiana"
"SCPA7","Scutellaria parvula"
"SCPAA2","Scutellaria parvula var. australis"
"SCPAM","Scutellaria parvula var. missouriensis"
"SCPAP3","Scutellaria parvula var. parvula"
"SCPO5","Scutellaria potosina"
"SCPOP2","Scutellaria potosina ssp. platyphylla"
"SCPOP4","Scutellaria potosina ssp. platyphylla var. platyphylla"
"SCPOP3","Scutellaria potosina ssp. potosina"
"SCPOD","Scutellaria potosina ssp. potosina var. davisiana"
"SCPOG2","Scutellaria potosina ssp. potosina var. grahamiana"
"SCPOT","Scutellaria potosina ssp. potosina var. tessellata"
"SCPS","Scutellaria pseudoserrata"
"SCRE3","Scutellaria resinosa"
"SCSA6","Scutellaria sapphirina"
"SCSA5","Scutellaria saxatilis"
"SCSE5","Scutellaria serrata"
"SCSI6","Scutellaria siphocampyloides"
"SCTE15","Scutellaria texana"
"SCTH","Scutellaria thieretii"
"SCTU2","Scutellaria tuberosa"
"SCWR2","Scutellaria wrightii"
"SEBI9","Sebastiania bilocularis"
"SECO6","Sedella congdonii"
"SELE7","Sedella leiocarpa"
"SEPE3","Sedella pentandra"
"SEPU4","Sedella pumila"
"SEAL2","Sedum albomarginatum"
"SEBO2","Sedum borschii"
"SECO","Sedum cockerellii"
"SEDE","Sedum debile"
"SEDI","Sedum divergens"
"SEEA2","Sedum eastwoodiae"
"SEGL3","Sedum glaucophyllum"
"SEHA","Sedum havardii"
"SELA","Sedum lanceolatum"
"SELAL","Sedum lanceolatum ssp. lanceolatum"
"SELAN2","Sedum lanceolatum ssp. nesioticum"
"SELAS","Sedum lanceolatum ssp. subalpinum"
"SELA2","Sedum laxum"
"SELAF","Sedum laxum ssp. flavidum"
"SELAH","Sedum laxum ssp. heckneri"
"SELAL2","Sedum laxum ssp. laxum"
"SELE","Sedum leibergii"
"SEMO2","Sedum moranense"
"SEMO5","Sedum moranii"
"SENA","Sedum nanifolium"
"SENE","Sedum nevii"
"SENI","Sedum niveum"
"SENU","Sedum nuttallianum"
"SEOB3","Sedum oblanceolatum"
"SEOB","Sedum obtusatum"
"SEOBB","Sedum obtusatum ssp. boreale"
"SEOBO","Sedum obtusatum ssp. obtusatum"
"SEOBR","Sedum obtusatum ssp. retusum"
"SEOR","Sedum oreganum"
"SEORO","Sedum oreganum ssp. oreganum"
"SEORT","Sedum oreganum ssp. tenue"
"SEOR2","Sedum oregonense"
"SEPA15","Sedum paradisum"
"SEPU","Sedum pulchellum"
"SEPU6","Sedum pusillum"
"SERA4","Sedum radiatum"
"SERAC","Sedum radiatum ssp. ciliosum"
"SERAD","Sedum radiatum ssp. depauperatum"
"SERAR","Sedum radiatum ssp. radiatum"
"SERU3","Sedum rupicola"
"SESP","Sedum spathulifolium"
"SESPP","Sedum spathulifolium ssp. pruinosum"
"SESPP2","Sedum spathulifolium ssp. purdyi"
"SESPS","Sedum spathulifolium ssp. spathulifolium"
"SESPY","Sedum spathulifolium ssp. yosemitense"
"SEST","Sedum stelliforme"
"SEST2","Sedum stenopetalum"
"SESTM","Sedum stenopetalum ssp. monanthum"
"SESTS2","Sedum stenopetalum ssp. stenopetalum"
"SETE3","Sedum ternatum"
"SEVA5","Sedum valens"
"SEWR","Sedum wrightii"
"SEWRP","Sedum wrightii ssp. priscum"
"SEWRW","Sedum wrightii ssp. wrightii"
"SEAC4","Selaginella acanthonota"
"SEAP","Selaginella apoda"
"SEAR","Selaginella arenicola"
"SEARA2","Selaginella arenicola ssp. arenicola"
"SEARR","Selaginella arenicola ssp. riddellii"
"SEAR2","Selaginella arizonica"
"SEAS","Selaginella asprella"
"SEBI","Selaginella bigelovii"
"SECI","Selaginella cinerascens"
"SEDE2","Selaginella densa"
"SEDED","Selaginella densa var. densa"
"SEDES","Selaginella densa var. scopulorum"
"SEDES2","Selaginella densa var. standleyi"
"SEDO","Selaginella douglasii"
"SEEA","Selaginella eatonii"
"SEEC","Selaginella eclipes"
"SEER","Selaginella eremophila"
"SEHA2","Selaginella hansenii"
"SELE2","Selaginella lepidophylla"
"SELE3","Selaginella leucobryoides"
"SELU3","Selaginella ludoviciana"
"SEMU","Selaginella mutica"
"SEMUL","Selaginella mutica var. limitanea"
"SEMUM","Selaginella mutica var. mutica"
"SENE3","Selaginella Ãneomexicana"
"SEOR3","Selaginella oregana"
"SEPE","Selaginella peruviana"
"SEPI","Selaginella pilifera"
"SERU","Selaginella rupestris"
"SERU2","Selaginella rupincola"
"SESE","Selaginella selaginoides"
"SETO","Selaginella tortipila"
"SEUN","Selaginella underwoodii"
"SEUT","Selaginella utahensis"
"SEVI","Selaginella viridissima"
"SEWA","Selaginella wallacei"
"SEWA2","Selaginella watsonii"
"SEWE3","Selaginella weatherbiana"
"SEWR2","Selaginella wrightii"
"SEAU","Selenia aurea"
"SEDI2","Selenia dissecta"
"SEGR2","Selenia grandis"
"SEJO","Selenia jonesii"
"SEJOJ","Selenia jonesii var. jonesii"
"SEJOO","Selenia jonesii var. obovata"
"SECO16","Selenicereus coniflorus"
"SESP8","Selenicereus spinulosus"
"SEAN","Selinocarpus angustifolius"
"SEDI3","Selinocarpus diffusus"
"SELA3","Selinocarpus lanceolatus"
"SEMA17","Selinocarpus maloneanus"
"SENE5","Selinocarpus nevadensis"
"SEPA","Selinocarpus parvifolius"
"SEAC2","Senecio actinella"
"SEAM","Senecio amplectens"
"SEAMA","Senecio amplectens var. amplectens"
"SEAMH","Senecio amplectens var. holmii"
"SEAM2","Senecio ampullaceus"
"SEAP2","Senecio aphanactis"
"SEAR3","Senecio arizonicus"
"SEAR4","Senecio aronicoides"
"SEAS2","Senecio astephanus"
"SEAT","Senecio atratus"
"SEBI2","Senecio bigelovii"
"SEBIB","Senecio bigelovii var. bigelovii"
"SEBIH","Senecio bigelovii var. hallii"
"SEBL","Senecio blochmaniae"
"SECA","Senecio californicus"
"SECL","Senecio clarkianus"
"SECO2","Senecio congestus"
"SECR","Senecio crassulus"
"SEEL2","Senecio elmeri"
"SEER2","Senecio eremophilus"
"SEERE","Senecio eremophilus var. eremophilus"
"SEERK","Senecio eremophilus var. kingii"
"SEERM","Senecio eremophilus var. macdougalii"
"SEER4","Senecio ertterae"
"SEFL3","Senecio flaccidus"
"SEFLD","Senecio flaccidus var. douglasii"
"SEFLF","Senecio flaccidus var. flaccidus"
"SEFLM","Senecio flaccidus var. monoensis"
"SEFR3","Senecio fremontii"
"SEFRB","Senecio fremontii var. blitoides"
"SEFRF","Senecio fremontii var. fremontii"
"SEFRI","Senecio fremontii var. inexpectatus"
"SEFRO","Senecio fremontii var. occidentalis"
"SEHY","Senecio hydrophiloides"
"SEHY2","Senecio hydrophilus"
"SEIN2","Senecio integerrimus"
"SEINE","Senecio integerrimus var. exaltatus"
"SEINI","Senecio integerrimus var. integerrimus"
"SEINM","Senecio integerrimus var. major"
"SEINO","Senecio integerrimus var. ochroleucus"
"SEINS","Senecio integerrimus var. scribneri"
"SELE8","Senecio lemmonii"
"SELU","Senecio lugens"
"SELY","Senecio lyonii"
"SEME","Senecio megacephalus"
"SEMO3","Senecio mohavensis"
"SEMU9","Senecio multidentatus"
"SEMUH","Senecio multidentatus var. huachucanus"
"SEMU12","Senecio musiniensis"
"SENE6","Senecio neowebsteri"
"SEPA2","Senecio parryi"
"SEPA3","Senecio pattersonensis"
"SEPS","Senecio pseudoarnica"
"SEPU3","Senecio pudicus"
"SEQU3","Senecio quaylei"
"SERA","Senecio rapifolius"
"SERI2","Senecio riddellii"
"SESA3","Senecio sacramentanus"
"SESC","Senecio scorzonella"
"SESE2","Senecio serra"
"SESEA","Senecio serra var. admirabilis"
"SESES","Senecio serra var. serra"
"SESO","Senecio soldanella"
"SESP3","Senecio spartioides"
"SESPM","Senecio spartioides var. multicapitatus"
"SESPS2","Senecio spartioides var. spartioides"
"SESP4","Senecio sphaerocephalus"
"SETA","Senecio taraxacoides"
"SETR","Senecio triangularis"
"SEWA3","Senecio warnockii"
"SEWO","Senecio wootonii"
"SEAR8","Senna armata"
"SEBA3","Senna bauhinioides"
"SECO10","Senna covesii"
"SEDU","Senna durangensis"
"SEDUI","Senna durangensis var. iselyi"
"SEHE3","Senna hebecarpa"
"SEHI2","Senna hirsuta"
"SEHIG","Senna hirsuta var. glaberrima"
"SELI9","Senna ligustrina"
"SELI4","Senna lindheimeriana"
"SEMA11","Senna marilandica"
"SEME4","Senna mexicana"
"SEMEC","Senna mexicana var. chapmanii"
"SEMO11","Senna monozyx"
"SEOB4","Senna obtusifolia"
"SEOR5","Senna orcuttii"
"SEPE4","Senna pendula"
"SEPEG","Senna pendula var. glabrata"
"SEPI3","Senna pilosior"
"SEPU13","Senna pumilio"
"SERI7","Senna ripleyana"
"SERO8","Senna roemeriana"
"SEWI3","Senna wislizeni"
"SESE3","Sequoia sempervirens"
"SEGI2","Sequoiadendron giganteum"
"SERE2","Serenoa repens"
"SEAS3","Sericocarpus asteroides"
"SELI5","Sericocarpus linifolius"
"SEOR6","Sericocarpus oregonensis"
"SEORC2","Sericocarpus oregonensis var. californicus"
"SEORO2","Sericocarpus oregonensis var. oregonensis"
"SERI4","Sericocarpus rigidus"
"SETO7","Sericocarpus tortifolius"
"SEBR4","Serjania brachycarpa"
"SEIN5","Serjania incisa"
"SEDR","Sesbania drummondii"
"SEEM","Sesbania emerus"
"SEHE8","Sesbania herbacea"
"SEVE","Sesbania vesicaria"
"SEMA3","Sesuvium maritimum"
"SEPO2","Sesuvium portulacastrum"
"SESE5","Sesuvium sessile"
"SETR3","Sesuvium trianthemoides"
"SEVE2","Sesuvium verrucosum"
"SEAR7","Setaria arizonica"
"SECO4","Setaria corrugata"
"SEGR6","Setaria grisebachii"
"SELE6","Setaria leucopila"
"SELI3","Setaria liebmannii"
"SEMA4","Setaria macrosperma"
"SEMA5","Setaria macrostachya"
"SEMA6","Setaria magna"
"SEPA10","Setaria parviflora"
"SERE3","Setaria reverchonii"
"SEREF","Setaria reverchonii ssp. firmula"
"SERER","Setaria reverchonii ssp. ramiseta"
"SERER2","Setaria reverchonii ssp. reverchonii"
"SESC2","Setaria scheelei"
"SETE6","Setaria texana"
"SEVI3","Setaria villosissima"
"SEVU2","Setaria vulpiseta"
"SEAU4","Setariopsis auriculata"
"SEBI6","Seymeria bipinnatisecta"
"SECA4","Seymeria cassioides"
"SEPE2","Seymeria pectinata"
"SEPEP3","Seymeria pectinata ssp. pectinata"
"SEPEP","Seymeria pectinata ssp. peninsularis"
"SESC3","Seymeria scabra"
"SETE7","Seymeria texana"
"SHAR","Shepherdia argentea"
"SHCA","Shepherdia canadensis"
"SHRO","Shepherdia rotundifolia"
"SHRO2","Shinnersoseris rostrata"
"SHGA","Shortia galacifolia"
"SHGAB","Shortia galacifolia var. brevistyla"
"SHGAG","Shortia galacifolia var. galacifolia"
"SHPU","Shoshonea pulvinata"
"SIDE","Sibara deserti"
"SIFI","Sibara filifolia"
"SIGR14","Sibara grisea"
"SIRO","Sibara rosulata"
"SIVI5","Sibara viereckii"
"SIVI2","Sibara virginica"
"SIHA8","Sibaropsis hammittii"
"SIPR","Sibbaldia procumbens"
"SITR3","Sibbaldiopsis tridentata"
"SIAM","Sicyos ampelophyllus"
"SIAN","Sicyos angulatus"
"SIGL","Sicyos glaber"
"SILA","Sicyos laciniatus"
"SIMI8","Sicyos microphyllus"
"SIPA","Sicyos parviflorus"
"SIGR","Sicyosperma gracile"
"SIAC3","Sida acuta"
"SIAG","Sida aggregata"
"SICI","Sida ciliaris"
"SICO7","Sida cordata"
"SICO","Sida cordifolia"
"SIEL","Sida elliottii"
"SIELE","Sida elliottii var. elliottii"
"SIELP","Sida elliottii var. parviflora"
"SIGL4","Sida glabra"
"SIHE3","Sida hermaphrodita"
"SILI","Sida lindheimeri"
"SILO","Sida longipes"
"SINE","Sida neomexicana"
"SIRH","Sida rhombifolia"
"SIRU2","Sida rubromarginata"
"SISP","Sida spinosa"
"SIST5","Sida stipularis"
"SITR","Sida tragiifolia"
"SIAS4","Sidalcea asprella"
"SIASA2","Sidalcea asprella ssp. asprella"
"SIASN","Sidalcea asprella ssp. nana"
"SICA","Sidalcea calycosa"
"SICAC3","Sidalcea calycosa ssp. calycosa"
"SICAR","Sidalcea calycosa ssp. rhizomata"
"SICA2","Sidalcea campestris"
"SICA3","Sidalcea candida"
"SICAC4","Sidalcea candida var. candida"
"SICAG3","Sidalcea candida var. glabrata"
"SICE3","Sidalcea celata"
"SICO2","Sidalcea covillei"
"SICU","Sidalcea cusickii"
"SIDI","Sidalcea diploscypha"
"SIEL2","Sidalcea elegans"
"SIGI","Sidalcea gigantea"
"SIGL2","Sidalcea glaucescens"
"SIHA","Sidalcea hartwegii"
"SIHE4","Sidalcea hendersonii"
"SIHI","Sidalcea hickmanii"
"SIHIA","Sidalcea hickmanii ssp. anomala"
"SIHIH","Sidalcea hickmanii ssp. hickmanii"
"SIHIP","Sidalcea hickmanii ssp. parishii"
"SIHIV","Sidalcea hickmanii ssp. viridis"
"SIHI2","Sidalcea hirsuta"
"SIHI3","Sidalcea hirtipes"
"SIKE","Sidalcea keckii"
"SIMA","Sidalcea malachroides"
"SIMA2","Sidalcea malviflora"
"SIMAC","Sidalcea malviflora ssp. californica"
"SIMAD","Sidalcea malviflora ssp. dolosa"
"SIMAL","Sidalcea malviflora ssp. laciniata"
"SIMAL2","Sidalcea malviflora ssp. laciniata var. laciniata"
"SIMAS2","Sidalcea malviflora ssp. laciniata var. sancta"
"SIMAM","Sidalcea malviflora ssp. malviflora"
"SIMAP","Sidalcea malviflora ssp. patula"
"SIMAP2","Sidalcea malviflora ssp. purpurea"
"SIMAR2","Sidalcea malviflora ssp. rostrata"
"SIMAV","Sidalcea malviflora ssp. virgata"
"SIMU","Sidalcea multifida"
"SINE2","Sidalcea nelsoniana"
"SINE3","Sidalcea neomexicana"
"SINEC2","Sidalcea neomexicana ssp. crenulata"
"SINEN","Sidalcea neomexicana ssp. neomexicana"
"SINET","Sidalcea neomexicana ssp. thurberi"
"SIOR","Sidalcea oregana"
"SIORE","Sidalcea oregana ssp. eximia"
"SIORH","Sidalcea oregana ssp. hydrophila"
"SIORO","Sidalcea oregana ssp. oregana"
"SIORC2","Sidalcea oregana ssp. oregana var. calva"
"SIORM2","Sidalcea oregana ssp. oregana var. maxima"
"SIORN2","Sidalcea oregana ssp. oregana var. nevadensis"
"SIORO2","Sidalcea oregana ssp. oregana var. oregana"
"SIORP2","Sidalcea oregana ssp. oregana var. procera"
"SIORS","Sidalcea oregana ssp. spicata"
"SIORV","Sidalcea oregana ssp. valida"
"SIPE4","Sidalcea pedata"
"SIRA","Sidalcea ranunculacea"
"SIRE","Sidalcea reptans"
"SIRO2","Sidalcea robusta"
"SISP7","Sidalcea sparsifolia"
"SIST3","Sidalcea stipularis"
"SIPA5","Sidastrum paniculatum"
"SIAL13","Sideroxylon alachuense"
"SICE2","Sideroxylon celastrinum"
"SIFO","Sideroxylon foetidissimum"
"SILA20","Sideroxylon lanuginosum"
"SILAA4","Sideroxylon lanuginosum ssp. albicans"
"SILAL3","Sideroxylon lanuginosum ssp. lanuginosum"
"SILAO","Sideroxylon lanuginosum ssp. oblongifolium"
"SILAR2","Sideroxylon lanuginosum ssp. rigidum"
"SILY","Sideroxylon lycioides"
"SIRE8","Sideroxylon reclinatum"
